longitude,latitude,property_type,room_type,price,minimum_nights,availability_30,availability_60,number_of_reviews,review_scores_rating,neighbourhood,bedrooms,bathrooms
-122.42696,37.75363,Townhouse,Private room,$97.00,1,9,17,99,96,Noe Valley,1,1
-122.40192,37.77426,Apartment,Entire home/apt,$275.00,2,4,19,233,98,SoMa,2,1
-122.41637,37.75081,House,Entire home/apt,$599.00,1,1,4,67,99,Mission District,4,4
-122.45213,37.76163,House,Entire home/apt,$500.00,5,0,0,10,100,Cole Valley,3,2
-122.42248,37.79921,Condominium,Entire home/apt,$217.00,30,0,0,80,97,Russian Hill,3,1
-122.395,37.7626,Apartment,Entire home/apt,$150.00,30,11,24,159,94,Potrero Hill,0,1
-122.40877,37.75584,Apartment,Entire home/apt,$165.00,3,8,26,53,94,Mission District,2,1
-122.40776,37.75879,Condominium,Entire home/apt,$299.00,5,0,8,7,100,Mission District,2,1.5
-122.40625,37.72531,House,Private room,$70.00,2,0,0,52,98,Portola,1,1
-122.43266,37.75826,Apartment,Entire home/apt,$168.00,30,0,0,2,100,The Castro,2,1.5
-122.45959,37.78665,Apartment,Entire home/apt,$159.00,30,12,24,67,92,Richmond District,1,1
-122.41049,37.73964,House,Private room,$90.00,30,30,60,12,98,Bernal Heights,1,2
-122.41076,37.77568,Condominium,Entire home/apt,$200.00,3,7,28,28,93,SoMa,2,2
-122.45095,37.76123,Apartment,Entire home/apt,$150.00,2,0,4,57,100,Cole Valley,1,1
-122.42759,37.7537,Condominium,Entire home/apt,$340.00,30,21,27,31,97,Noe Valley,3,1
-122.43988,37.75974,Apartment,Entire home/apt,$625.00,3,0,0,55,97,The Castro,3,2
-122.42863,37.73286,Guest suite,Entire home/apt,$140.00,3,0,0,58,99,Bernal Heights,1,1
-122.41339,37.7345,House,Private room,$99.00,1,0,0,4,100,Bernal Heights,1,1
-122.44425,37.75762,House,Entire home/apt,$300.00,30,0,0,42,97,Twin Peaks,3,2
-122.509,37.75504,House,Entire home/apt,$220.00,2,0,0,42,95,Outer Sunset,2,1
-122.46617,37.7856,Condominium,Entire home/apt,$210.00,30,0,0,3,100,Richmond District,1,1
-122.44122,37.75569,Condominium,Private room,$90.00,30,0,13,16,99,The Castro,1,1
-122.44876,37.7341,House,Entire home/apt,$299.00,2,0,9,6,93,Sunnyside,3,2
-122.46803,37.76403,Guest suite,Entire home/apt,$145.00,3,12,35,230,97,Inner Sunset,1,1
-122.41509,37.75319,Apartment,Private room,$133.00,6,9,9,64,98,Mission District,1,1.5
-122.45131,37.76483,Apartment,Entire home/apt,$400.00,2,0,0,13,97,Cole Valley,3,2
-122.44131,37.77605,Apartment,Entire home/apt,$349.00,3,0,0,44,100,Western Addition/NOPA,1,2
-122.44298,37.78509,Apartment,Entire home/apt,$350.00,3,0,1,81,98,Western Addition/NOPA,2,1
-122.44824,37.76719,Apartment,Entire home/apt,$215.00,3,0,9,29,100,Cole Valley,2,2
-122.4083,37.78877,Boutique hotel,Private room,$125.00,5,12,24,55,98,Downtown,1,1
-122.41725,37.79094,Apartment,Entire home/apt,$107.00,30,0,28,12,97,Nob Hill,0,1
-122.41649,37.79248,Apartment,Entire home/apt,$107.00,30,0,0,9,91,Nob Hill,0,1
-122.41452,37.75009,Guesthouse,Entire home/apt,$110.00,30,12,42,2,100,Mission District,1,1
-122.43,37.76223,Apartment,Private room,$133.00,2,8,16,170,98,The Castro,1,2
-122.42512,37.77477,Apartment,Entire home/apt,$150.00,3,8,24,105,98,Hayes Valley,1,1
-122.40993,37.78909,Boutique hotel,Private room,$125.00,3,13,18,73,95,Downtown,1,1
-122.39862,37.7836,Condominium,Entire home/apt,$250.00,31,29,59,17,100,SoMa,2,2
-122.42963,37.76168,Apartment,Entire home/apt,$100.00,30,30,60,19,92,The Castro,1,1
-122.40867,37.80516,Apartment,Entire home/apt,$295.00,4,0,0,9,93,Telegraph Hill,1,1
-122.44508,37.79948,Townhouse,Entire home/apt,$195.00,30,30,60,5,96,Marina,1,1
-122.44398,37.77508,House,Entire home/apt,$500.00,1,0,0,48,98,Western Addition/NOPA,4,1.5
-122.39621,37.76235,Apartment,Entire home/apt,$194.00,30,13,43,8,80,Potrero Hill,2,2
-122.41245,37.73615,House,Private room,$86.00,1,15,37,244,91,Bernal Heights,1,1
-122.42209,37.77886,Boutique hotel,Private room,$195.00,1,13,23,46,96,Western Addition/NOPA,2,2
-122.42986,37.76604,Apartment,Entire home/apt,$110.00,30,0,0,7,100,The Castro,1,1
-122.42127,37.77997,Apartment,Entire home/apt,$195.00,2,12,30,21,95,Western Addition/NOPA,0,1
-122.43104,37.75175,Apartment,Entire home/apt,$155.00,30,0,0,1,100,Noe Valley,2,2
-122.50072,37.74666,Apartment,Entire home/apt,$140.00,3,7,15,96,93,Outer Sunset,1,1
-122.43939,37.789,House,Entire home/apt,$715.00,4,12,32,34,98,Pacific Heights,3,3
-122.47475,37.78551,Apartment,Entire home/apt,$359.00,3,2,9,42,100,Richmond District,2,2
-122.40413,37.7791,Loft,Private room,$179.00,3,5,6,62,99,SoMa,1,1
-122.46651,37.77587,House,Private room,$126.00,2,8,38,172,99,Richmond District,1,1
-122.45289,37.73954,House,Private room,$69.00,2,16,30,11,91,Sunnyside,1,1
-122.409,37.78889,Boutique hotel,Private room,$279.00,5,19,40,1,100,Union Square,1,2
-122.40815,37.78938,Boutique hotel,Private room,$279.00,5,19,40,3,87,Union Square,1,1
-122.41082,37.75798,Apartment,Entire home/apt,$253.00,30,0,0,5,100,Mission District,4,2
-122.47362,37.75404,Apartment,Entire home/apt,$106.00,30,0,26,4,95,Inner Sunset,2,1
-122.50636,37.73751,Guest suite,Entire home/apt,$135.00,1,8,26,306,97,Outer Sunset,1,1
-122.45637,37.72398,House,Private room,$98.00,2,22,52,114,98,Balboa Terrace,1,1
-122.43668,37.75305,Loft,Entire home/apt,$165.00,4,5,25,182,99,Noe Valley,1,1
-122.42239,37.80626,Condominium,Entire home/apt,"$1,500.00",1,27,53,11,100,Fisherman's Wharf,3,3
-122.49562,37.76013,Loft,Private room,$120.00,1,11,30,229,99,Outer Sunset,1,1
-122.44413,37.77246,House,Entire home/apt,$888.00,1,0,6,6,96,Western Addition/NOPA,6,3.5
-122.39665,37.73085,House,Entire home/apt,$167.00,2,2,2,46,96,Bayview,2,1
-122.50651,37.75103,House,Private room,$99.00,2,0,19,164,97,Outer Sunset,1,1
-122.44964,37.77672,House,Entire home/apt,$899.00,4,0,0,16,100,Richmond District,4,2.5
-122.43042,37.72583,Guest suite,Entire home/apt,$100.00,2,2,13,259,98,Excelsior,1,1
-122.4461,37.76984,Apartment,Entire home/apt,$127.00,30,11,41,4,100,Haight-Ashbury,2,1
-122.42912,37.765,Apartment,Entire home/apt,$180.00,30,7,8,9,98,The Castro,2,1.5
-122.41016,37.78842,Hotel,Private room,$235.00,1,14,35,135,98,Union Square,0,1
-122.40931,37.75725,Apartment,Entire home/apt,$120.00,30,18,36,52,92,Mission District,2,1
-122.47127,37.74398,House,Entire home/apt,$650.00,3,0,9,9,96,Parkside,3,2.5
-122.42686,37.75558,Condominium,Entire home/apt,$480.00,3,0,1,39,100,Mission District,4,3
-122.43533,37.7792,House,Private room,$98.00,2,0,0,160,99,Western Addition/NOPA,1,1
-122.42591,37.77362,Apartment,Private room,$99.00,1,6,25,142,97,Hayes Valley,1,1
-122.41848,37.80546,Apartment,Entire home/apt,$140.00,30,20,20,6,100,Fisherman's Wharf,1,1
-122.44738,37.77025,Guest suite,Entire home/apt,$195.00,2,0,7,308,99,Haight-Ashbury,0,1
-122.43891,37.75124,House,Entire home/apt,$110.00,30,0,26,9,100,Noe Valley,1,1
-122.40578,37.74754,House,Private room,$99.00,3,0,0,16,99,Bernal Heights,1,1
-122.42416,37.76818,Apartment,Entire home/apt,$180.00,30,30,60,5,95,Mission District,0,1
-122.39756,37.75802,Apartment,Private room,$125.00,5,17,40,111,98,Potrero Hill,1,1
-122.46641,37.74941,House,Entire home/apt,$250.00,30,0,0,4,100,Inner Sunset,3,2
-122.5011,37.78113,House,Private room,$130.00,2,9,31,344,98,Richmond District,1,1
-122.41063,37.78812,Condominium,Entire home/apt,$259.00,1,27,53,9,93,Downtown,1,1
-122.47482,37.7441,Guest suite,Private room,$120.00,2,6,30,72,98,Parkside,1,1
-122.42349,37.75628,Apartment,Private room,$150.00,2,0,0,87,97,Mission District,1,1
-122.40821,37.75993,Apartment,Entire home/apt,$209.00,2,8,19,15,97,Mission District,3,1
-122.39334,37.78705,Condominium,Private room,$179.00,18,29,59,72,97,South Beach,1,1
-122.50589,37.77325,Apartment,Entire home/apt,$165.00,30,28,58,36,98,Richmond District,1,1
-122.44197,37.75218,Apartment,Entire home/apt,$117.00,2,3,11,270,97,Noe Valley,0,1
-122.50223,37.74905,Guest suite,Entire home/apt,$165.00,2,5,29,141,96,Outer Sunset,1,1
-122.42098,37.76095,Apartment,Private room,$130.00,2,0,0,74,99,Mission District,1,1
-122.43925,37.75007,Apartment,Entire home/apt,$899.00,30,28,58,16,100,Noe Valley,3,2.5
-122.40959,37.78946,Apartment,Entire home/apt,$235.00,4,0,0,10,88,Downtown,0,1
-122.40896,37.74182,House,Private room,$99.00,30,30,60,4,100,Bernal Heights,1,2
-122.39978,37.75817,House,Entire home/apt,$195.00,30,0,28,45,98,Potrero Hill,2,1
-122.4516,37.76631,Apartment,Private room,$130.00,2,3,15,109,96,Cole Valley,1,1
-122.42887,37.80268,Condominium,Entire home/apt,$300.00,3,0,0,7,100,Marina,2,1
-122.41094,37.78882,Apartment,Entire home/apt,$265.00,2,18,25,19,100,Downtown,0,1
-122.438,37.75282,House,Entire home/apt,$125.00,30,0,0,28,100,Noe Valley,3,1
-122.42194,37.78829,Apartment,Private room,$159.00,30,25,52,40,100,Downtown,1,1
-122.43476,37.79215,Apartment,Entire home/apt,$250.00,2,9,13,39,98,Pacific Heights,1,1
-122.41165,37.77756,House,Private room,$120.00,2,1,11,158,99,SoMa,1,1
-122.42873,37.75065,Apartment,Private room,$95.00,30,0,0,13,91,Noe Valley,1,1
-122.41871,37.79565,House,Private room,$149.00,1,5,19,139,98,Nob Hill,1,1.5
-122.44232,37.77896,Apartment,Entire home/apt,$250.00,3,0,0,12,100,Western Addition/NOPA,2,2
-122.43267,37.76016,Serviced apartment,Entire home/apt,$175.00,30,26,56,3,93,The Castro,1,1
-122.41181,37.7417,House,Entire home/apt,$270.00,2,2,2,62,99,Bernal Heights,3,1
-122.40426,37.71859,Guest suite,Entire home/apt,$990.00,3,7,25,22,97,Visitacion Valley,3,2
-122.41606,37.75319,Apartment,Entire home/apt,$153.00,4,5,5,16,96,Mission District,1,1.5
-122.39278,37.762,House,Entire home/apt,$500.00,3,18,33,75,99,Potrero Hill,3,1
-122.42258,37.78647,Condominium,Entire home/apt,$150.00,30,0,0,9,98,Western Addition/NOPA,1,1
-122.44225,37.727290000000000,Guest suite,Entire home/apt,$170.00,3,15,39,55,95,Mission Terrace,1,1
-122.42206,37.74287,Condominium,Private room,$75.00,4,9,31,130,98,Bernal Heights,1,1
-122.46018,37.77761,House,Private room,$90.00,5,2,14,62,95,Richmond District,1,1
-122.49146,37.76261,House,Entire home/apt,$300.00,3,14,38,68,99,Outer Sunset,2,2
-122.42054,37.79926,Condominium,Entire home/apt,$587.00,3,3,7,41,99,Russian Hill,3,2
-122.41502,37.73994,Guest suite,Entire home/apt,$110.00,30,16,28,7,86,Bernal Heights,1,1
-122.40606,37.79137,Apartment,Entire home/apt,$80.00,1,0,0,7,89,Chinatown,0,1
-122.41015,37.75353,Apartment,Entire home/apt,$175.00,30,30,56,84,95,Mission District,2,1
-122.41521,37.79782,Apartment,Entire home/apt,$198.00,2,6,17,77,97,Russian Hill,1,1
-122.44241,37.72778,House,Private room,$100.00,2,14,24,24,99,Mission Terrace,1,1
-122.44952,37.76003,Apartment,Entire home/apt,$95.00,30,1,31,2,100,Cole Valley,1,1
-122.40597,37.76311,House,Entire home/apt,$525.00,3,20,25,24,100,Potrero Hill,2,1
-122.435,37.7806,House,Entire home/apt,$500.00,21,0,0,5,100,Western Addition/NOPA,4,2.5
-122.40482,37.79313,House,Shared room,$30.00,30,0,0,5,92,Chinatown,1,2.5
-122.42385,37.76236,Apartment,Entire home/apt,$900.00,2,24,50,56,99,Mission District,4,2
-122.42169,37.77431,Apartment,Private room,$115.00,1,3,26,225,99,Hayes Valley,1,1
-122.50037,37.77361,Guest suite,Entire home/apt,$70.00,2,4,4,153,91,Richmond District,1,1
-122.42919,37.77384,Condominium,Entire home/apt,$265.00,7,0,0,7,100,Hayes Valley,2,1
-122.42724,37.73555,House,Private room,$79.00,3,22,47,90,89,Bernal Heights,1,1.5
-122.4365,37.77751,Apartment,Entire home/apt,$155.00,30,14,44,5,100,Western Addition/NOPA,1,1
-122.40463,37.72629,House,Entire home/apt,$320.00,2,0,1,57,96,Portola,3,2
-122.41381,37.79687,Apartment,Entire home/apt,$300.00,30,2,29,76,98,Nob Hill,1,1
-122.43177,37.79404,Serviced apartment,Entire home/apt,$245.00,3,0,0,1,100,Pacific Heights,1,1
-122.4061,37.79136,Boutique hotel,Private room,$300.00,2,0,0,5,100,Chinatown,1,2
-122.46221,37.78398,Apartment,Entire home/apt,$131.00,30,29,59,8,85,Richmond District,2,1.5
-122.46393,37.78506,Apartment,Entire home/apt,$129.00,30,8,27,6,97,Richmond District,1,1
-122.47993,37.77794,House,Entire home/apt,$198.00,30,30,60,140,89,Richmond District,3,1
-122.43386,37.77225,Condominium,Private room,$119.00,2,10,30,123,97,Hayes Valley,1,1
-122.43886,37.7555,House,Private room,$155.00,2,9,29,25,100,The Castro,1,1
-122.42262,37.80465,Condominium,Entire home/apt,"$1,149.00",1,29,59,8,97,Fisherman's Wharf,2,2
-122.42565,37.77219,Townhouse,Entire home/apt,$300.00,4,0,0,31,94,Hayes Valley,3,1
-122.45949,37.78291,House,Entire home/apt,$900.00,3,0,0,27,99,Richmond District,5,4.5
-122.42349,37.76051,Apartment,Entire home/apt,$850.00,2,25,51,37,97,Mission District,2,1
-122.45204,37.77281,Condominium,Entire home/apt,$450.00,5,0,0,12,100,Western Addition/NOPA,2,1
-122.42411,37.77231,Townhouse,Private room,$105.00,2,1,12,221,96,Hayes Valley,2,1
-122.42355,37.77003,Apartment,Entire home/apt,$270.00,30,29,59,6,100,Mission District,2,2
-122.41746,37.7399,Apartment,Entire home/apt,$185.00,2,4,11,170,94,Bernal Heights,2,1
-122.40398,37.7765,Apartment,Entire home/apt,$269.00,30,30,60,42,96,SoMa,2,2
-122.49992,37.75548,House,Private room,$70.00,1,18,48,150,97,Outer Sunset,1,1
-122.43711,37.79543,Apartment,Entire home/apt,$240.00,30,12,42,4,90,Pacific Heights,2,2
-122.45271,37.77046,Condominium,Entire home/apt,$200.00,4,0,0,5,100,Haight-Ashbury,2,2
-122.42582,37.74704,Apartment,Entire home/apt,$165.00,30,29,46,4,100,Noe Valley,1,1
-122.41517,37.75019,Apartment,Entire home/apt,$180.00,90,0,0,0,NA,Mission District,2,1
-122.43514,37.75875,Apartment,Entire home/apt,$199.00,30,0,0,108,99,The Castro,1,1
-122.4215,37.78252,Hostel,Shared room,$99.00,5,20,44,28,87,Western Addition/NOPA,1,2
-122.46943,37.7174,House,Private room,$95.00,1,26,56,70,98,Oceanview,1,1
-122.43845,37.75378,House,Private room,$125.00,2,0,0,96,100,Noe Valley,1,1
-122.41393,37.76082,Apartment,Entire home/apt,$110.00,31,0,0,64,94,Mission District,1,1
-122.44095,37.79822,Condominium,Entire home/apt,$195.00,30,29,59,46,96,Cow Hollow,0,1
-122.46974,37.78267,Guest suite,Entire home/apt,$149.00,2,6,6,148,93,Richmond District,1,1
-122.44851,37.75196,House,Entire home/apt,$300.00,3,25,50,11,98,Twin Peaks,2,1
-122.44657,37.77363,Condominium,Private room,$109.00,2,5,5,190,93,Western Addition/NOPA,1,1
-122.47169,37.77771,House,Private room,$115.00,3,4,28,69,99,Richmond District,1,1
-122.39249,37.72001,House,Entire home/apt,$85.00,2,0,0,128,97,Bayview,1,1
-122.43594,37.73885,Guest suite,Entire home/apt,$160.00,2,8,28,222,96,Glen Park,1,1
-122.42506,37.7998,Apartment,Private room,$54.00,31,0,0,3,93,Cow Hollow,1,1
-122.40648,37.79154,Boutique hotel,Private room,$250.00,2,0,0,6,90,Chinatown,1,1
-122.40674,37.79152,Boutique hotel,Private room,$300.00,1,0,0,5,96,Chinatown,1,1
-122.46545,37.72946,Guest suite,Entire home/apt,$295.00,1,14,34,5,100,Balboa Terrace,1,1
-122.49292,37.74114,House,Private room,$89.00,2,14,44,99,96,Parkside,1,1
-122.44658,37.71869,House,Entire home/apt,$160.00,2,0,0,16,99,Crocker Amazon,2,1
-122.48359,37.71348,Townhouse,Private room,$100.00,30,29,59,14,97,Lakeshore,1,1
-122.43306,37.75581,House,Private room,$150.00,3,12,34,51,98,The Castro,1,1
-122.40742,37.80319,Apartment,Entire home/apt,$100.00,30,0,0,0,NA,Telegraph Hill,2,1
-122.45447,37.76295,House,Entire home/apt,$120.00,30,0,0,125,98,Cole Valley,1,1
-122.40745,37.74715,House,Private room,$95.00,3,16,46,56,98,Bernal Heights,1,1
-122.42271,37.79995,Apartment,Entire home/apt,$399.00,30,28,58,37,99,Russian Hill,2,2
-122.42158,37.80535,Condominium,Private room,$70.00,30,0,0,92,98,Fisherman's Wharf,1,1
-122.39754,37.78034,Condominium,Entire home/apt,$176.00,30,30,60,11,100,SoMa,1,1
-122.4473,37.73063,Apartment,Entire home/apt,$120.00,31,30,60,0,NA,Sunnyside,1,1
-122.48231,37.74833,House,Entire home/apt,$150.00,30,11,41,98,97,Outer Sunset,2,1.5
-122.44951,37.73428,Guest suite,Entire home/apt,$120.00,3,2,3,147,96,Sunnyside,1,1
-122.46542,37.71742,Apartment,Entire home/apt,$135.00,30,0,0,13,98,Oceanview,2,1
-122.40638,37.79146,Boutique hotel,Private room,$250.00,2,0,0,6,97,Chinatown,1,1
-122.42143,37.75161,Apartment,Entire home/apt,$165.00,31,30,60,0,NA,Mission District,1,1
-122.40184000000000,37.75503,Guest suite,Entire home/apt,$155.00,31,29,59,72,97,Potrero Hill,0,1
-122.43151,37.72458,House,Private room,$45.00,13,10,40,80,99,Excelsior,1,1.5
-122.43625,37.73427,House,Entire home/apt,$300.00,3,0,0,4,100,Glen Park,1,1
-122.42035,37.73658,Guest suite,Entire home/apt,$100.00,3,4,6,60,96,Bernal Heights,1,1
-122.4311,37.75735,House,Entire home/apt,$434.00,3,4,13,159,99,The Castro,2,1
-122.41034,37.75472,Apartment,Entire home/apt,$350.00,3,0,0,41,99,Mission District,2,1
-122.43233,37.74418,Guest suite,Entire home/apt,$146.00,1,0,11,271,96,Noe Valley,1,1
-122.44973,37.71968,House,Entire home/apt,$220.00,30,0,0,66,100,Ingleside,4,1.5
-122.45788,37.7883,House,Entire home/apt,"$1,040.00",5,0,0,2,100,Presidio Heights,5,4.5
-122.41968,37.73459,House,Private room,$130.00,2,15,21,47,98,Bernal Heights,1,1
-122.41914,37.74316,House,Entire home/apt,$325.00,3,0,0,32,98,Bernal Heights,3,3
-122.413,37.78946,Guest suite,Entire home/apt,$252.00,2,15,39,67,96,Downtown,1,1
-122.40733,37.75351,Apartment,Entire home/apt,$121.00,30,29,59,4,75,Mission District,2,1
-122.40691,37.80228,House,Entire home/apt,$700.00,3,4,13,53,99,Telegraph Hill,3,2
-122.44306,37.76385,Guest suite,Entire home/apt,$165.00,2,1,3,266,100,Haight-Ashbury,1,1
-122.39299,37.78796,Apartment,Entire home/apt,$225.00,30,30,60,0,NA,South Beach,1,1
-122.39164,37.7722,Apartment,Entire home/apt,$205.00,30,30,60,0,NA,Mission Bay,1,1
-122.3932,37.79069,Apartment,Entire home/apt,$215.00,30,25,55,0,NA,South Beach,1,1
-122.41173,37.75247,House,Private room,$135.00,3,11,34,169,97,Mission District,1,1
-122.43624,37.79435,Condominium,Entire home/apt,$650.00,30,0,0,7,100,Pacific Heights,2,2
-122.43393,37.71793,House,Entire home/apt,$250.00,2,0,0,21,92,Excelsior,5,3
-122.40195,37.75319,Townhouse,Private room,$88.00,2,16,35,152,98,Potrero Hill,1,1
-122.41938,37.79024,Apartment,Private room,$120.00,30,0,0,23,95,Nob Hill,1,1
-122.41923,37.79102,Apartment,Private room,$90.00,30,0,0,15,89,Nob Hill,1,1
-122.42135,37.79206,Apartment,Private room,$120.00,30,1,22,2,70,Nob Hill,1,1
-122.42059,37.79227,Apartment,Private room,$120.00,30,12,42,14,97,Nob Hill,1,1
-122.40448,37.79598,Guest suite,Entire home/apt,$108.00,30,0,0,84,86,Financial District,2,1
-122.42648,37.75239,Guesthouse,Entire home/apt,$159.00,30,2,2,167,99,Noe Valley,0,1
-122.46457,37.78547,Apartment,Entire home/apt,$139.00,30,29,59,9,82,Richmond District,2,1
-122.37094,37.72979,Apartment,Entire home/apt,$250.00,180,30,60,1,100,Bayview,1,1
-122.40407,37.79849,Bed and breakfast,Shared room,$69.00,1,9,35,138,95,Telegraph Hill,1,10
-122.43665,37.79541,Apartment,Entire home/apt,$132.00,30,0,0,2,100,Pacific Heights,1,1
-122.45321,37.76549,Apartment,Private room,$69.00,32,30,60,2,50,Cole Valley,1,4
-122.40892,37.80384,Condominium,Entire home/apt,$250.00,30,0,0,12,100,Telegraph Hill,2,2
-122.42847,37.78269,Townhouse,Entire home/apt,$295.00,30,30,60,33,95,Western Addition/NOPA,3,2
-122.45171,37.78784,Apartment,Entire home/apt,$124.00,30,3,33,0,NA,Presidio Heights,1,1
-122.4377,37.73563,Bungalow,Entire home/apt,$125.00,3,0,0,123,100,Glen Park,0,1
-122.4218,37.761,Condominium,Entire home/apt,$245.00,4,5,5,31,99,Mission District,1,1
-122.44538,37.78552,Other,Entire home/apt,$135.00,31,9,28,2,100,Western Addition/NOPA,1,1.5
-122.44032,37.80066,Apartment,Entire home/apt,$650.00,31,0,0,2,NA,Marina,1,1
-122.423,37.73567,Guest suite,Entire home/apt,$159.00,2,8,26,126,98,Bernal Heights,1,1
-122.39655,37.75948,Apartment,Private room,$125.00,5,16,39,91,98,Potrero Hill,1,1
-122.41581,37.74058,House,Entire home/apt,$141.00,30,0,0,73,98,Bernal Heights,2,1
-122.43436,37.79095,House,Entire home/apt,"$1,350.00",3,0,0,11,100,Pacific Heights,3,2.5
-122.41078,37.77733,House,Private room,$100.00,1,0,0,186,98,SoMa,1,1
-122.41113,37.77622,House,Private room,$95.00,1,8,23,182,99,SoMa,1,1
-122.40931,37.77716,House,Private room,$90.00,1,1,8,185,97,SoMa,1,1.5
-122.41072,37.77737,House,Private room,$80.00,1,3,13,171,97,SoMa,1,1.5
-122.40611,37.79209,Apartment,Entire home/apt,$149.00,30,0,13,3,87,Chinatown,2,1
-122.40585,37.79202,Apartment,Entire home/apt,$149.00,30,0,0,5,75,Chinatown,2,1
-122.40618,37.79204,Apartment,Entire home/apt,$126.00,30,0,0,2,80,Chinatown,1,1
-122.4217,37.78199,Boutique hotel,Private room,$69.00,7,28,58,12,82,Western Addition/NOPA,14,14
-122.40584,37.76515,House,Entire home/apt,$114.00,3,2,6,120,95,Potrero Hill,1,1
-122.41873,37.7629,Apartment,Entire home/apt,$99.00,30,0,6,9,93,Mission District,1,1
-122.43084,37.74494,Apartment,Entire home/apt,$116.00,30,0,0,1,100,Noe Valley,1,1
-122.42177,37.78208,Hotel,Private room,$69.00,7,28,58,12,78,Western Addition/NOPA,1,1
-122.44089,37.72602,Apartment,Entire home/apt,$126.00,3,11,20,114,93,Mission Terrace,1,1
-122.4528,37.77928,Condominium,Entire home/apt,$400.00,3,0,0,54,99,Richmond District,2,2
